timestamp,machine,event,sensor_data
3147.4841258268475,Machine_3,production,"{'temperature': 87.67, 'vibration': 0.92}"
3150.226949548686,Machine_2,production,"{'temperature': 64.94, 'vibration': 0.2}"
3152.9812231774113,Machine_1,production,"{'temperature': 80.95, 'vibration': 0.45}"
3156.0759994254404,Machine_3,production,"{'temperature': 97.99, 'vibration': 0.44}"
3157.0416664944723,Machine_2,production,"{'temperature': 96.49, 'vibration': 0.61}"
3160.539555434834,Machine_1,production,"{'temperature': 94.75, 'vibration': 0.26}"
3162.792115167025,Machine_2,production,"{'temperature': 72.38, 'vibration': 0.79}"
3164.9173010443624,Machine_3,production,"{'temperature': 64.7, 'vibration': 0.22}"
3167.6374638910124,Machine_1,production,"{'temperature': 70.12, 'vibration': 0.51}"
3170.9243794153326,Machine_2,production,"{'temperature': 60.23, 'vibration': 0.89}"
3173.030102684299,Machine_3,production,"{'temperature': 79.03, 'vibration': 0.47}"
3173.030102684299,Machine_3,breakdown,
3175.354969689034,Machine_1,production,"{'temperature': 69.79, 'vibration': 0.59}"
3178.4305111014814,Machine_3,repaired,
3178.8686910512542,Machine_2,production,"{'temperature': 61.96, 'vibration': 0.23}"
3183.1427129303784,Machine_1,production,"{'temperature': 94.15, 'vibration': 0.7}"
3184.0522963103663,Machine_2,production,"{'temperature': 96.82, 'vibration': 0.14}"
3187.556773625,Machine_3,production,"{'temperature': 86.88, 'vibration': 0.65}"
3189.634920663589,Machine_1,production,"{'temperature': 91.49, 'vibration': 0.26}"
3189.9435382691536,Machine_2,production,"{'temperature': 97.26, 'vibration': 0.18}"
3195.5316185565234,Machine_3,production,"{'temperature': 75.16, 'vibration': 0.16}"
3196.786385396529,Machine_2,production,"{'temperature': 71.71, 'vibration': 0.22}"
3197.5297521258008,Machine_1,production,"{'temperature': 81.08, 'vibration': 0.57}"
3203.158478110288,Machine_2,production,"{'temperature': 64.37, 'vibration': 0.76}"
3203.283973970591,Machine_3,production,"{'temperature': 79.35, 'vibration': 0.72}"
3205.5900208504427,Machine_1,production,"{'temperature': 71.49, 'vibration': 0.65}"
3213.094424429081,Machine_2,production,"{'temperature': 99.8, 'vibration': 0.42}"
3213.2153661823118,Machine_3,production,"{'temperature': 80.79, 'vibration': 0.67}"
3213.216976977101,Machine_1,production,"{'temperature': 84.38, 'vibration': 0.74}"
3218.22488156323,Machine_1,production,"{'temperature': 60.96, 'vibration': 0.66}"
3219.114902340593,Machine_3,production,"{'temperature': 91.98, 'vibration': 1.0}"
3220.907596117414,Machine_2,production,"{'temperature': 82.42, 'vibration': 0.67}"
3220.907596117414,Machine_2,breakdown,
3224.7123446731343,Machine_2,repaired,
3225.783863625262,Machine_3,production,"{'temperature': 91.61, 'vibration': 0.38}"
3227.4652305060813,Machine_1,production,"{'temperature': 60.25, 'vibration': 0.72}"
3231.120478189387,Machine_2,production,"{'temperature': 84.64, 'vibration': 0.13}"
3232.403482822177,Machine_3,production,"{'temperature': 73.52, 'vibration': 0.71}"
3236.0872137201363,Machine_1,production,"{'temperature': 85.83, 'vibration': 0.53}"
3237.773052349852,Machine_2,production,"{'temperature': 81.48, 'vibration': 0.4}"
3241.3897547413217,Machine_3,production,"{'temperature': 89.7, 'vibration': 0.85}"
3244.8428176765233,Machine_2,production,"{'temperature': 72.62, 'vibration': 0.58}"
3245.547505354086,Machine_1,production,"{'temperature': 91.98, 'vibration': 0.9}"
3250.014575513068,Machine_3,production,"{'temperature': 71.22, 'vibration': 0.13}"
3253.270284178255,Machine_2,production,"{'temperature': 93.7, 'vibration': 0.61}"
3255.395571816264,Machine_1,production,"{'temperature': 94.58, 'vibration': 0.78}"
3258.1471297511443,Machine_3,production,"{'temperature': 61.27, 'vibration': 0.47}"
3261.2462435134053,Machine_2,production,"{'temperature': 78.08, 'vibration': 0.96}"
3261.968068808235,Machine_1,production,"{'temperature': 64.49, 'vibration': 0.81}"
3264.3353409825095,Machine_3,production,"{'temperature': 77.75, 'vibration': 0.12}"
3267.757835006558,Machine_2,production,"{'temperature': 67.61, 'vibration': 0.93}"
3271.53483803907,Machine_1,production,"{'temperature': 91.02, 'vibration': 0.23}"
3271.835612524659,Machine_3,production,"{'temperature': 97.52, 'vibration': 0.71}"
3275.3759748140787,Machine_2,production,"{'temperature': 78.37, 'vibration': 0.74}"
3280.3965241602496,Machine_2,production,"{'temperature': 97.29, 'vibration': 0.72}"
3280.458465685925,Machine_3,production,"{'temperature': 78.68, 'vibration': 0.14}"
3280.645530628885,Machine_1,production,"{'temperature': 72.5, 'vibration': 0.62}"
3285.8319036182183,Machine_2,production,"{'temperature': 72.84, 'vibration': 0.27}"
3288.7533871193127,Machine_3,production,"{'temperature': 77.64, 'vibration': 0.21}"
3290.106208551024,Machine_1,production,"{'temperature': 60.61, 'vibration': 0.66}"
3292.427652570726,Machine_2,production,"{'temperature': 74.01, 'vibration': 0.39}"
3295.1215715485137,Machine_3,production,"{'temperature': 71.33, 'vibration': 0.32}"
3295.1215715485137,Machine_3,breakdown,
3296.1390954488907,Machine_1,production,"{'temperature': 73.55, 'vibration': 0.5}"
3300.5746230825775,Machine_3,repaired,
3300.9494210514144,Machine_2,production,"{'temperature': 64.24, 'vibration': 0.15}"
3303.4927733439335,Machine_1,production,"{'temperature': 83.84, 'vibration': 0.63}"
3306.8443360176652,Machine_2,production,"{'temperature': 84.65, 'vibration': 0.38}"
3308.95210277179,Machine_3,production,"{'temperature': 86.83, 'vibration': 0.58}"
3311.9896008437195,Machine_1,production,"{'temperature': 78.63, 'vibration': 0.22}"
3315.408829441306,Machine_2,production,"{'temperature': 78.73, 'vibration': 0.51}"
3317.7308174496466,Machine_3,production,"{'temperature': 78.62, 'vibration': 0.31}"
3321.588046054273,Machine_1,production,"{'temperature': 84.68, 'vibration': 0.92}"
3323.9599089517,Machine_2,production,"{'temperature': 86.61, 'vibration': 0.81}"
3327.036298834926,Machine_3,production,"{'temperature': 61.21, 'vibration': 0.53}"
3330.086119159685,Machine_1,production,"{'temperature': 66.83, 'vibration': 0.79}"
3331.226324290198,Machine_2,production,"{'temperature': 64.12, 'vibration': 0.84}"
3334.3425072534505,Machine_3,production,"{'temperature': 85.98, 'vibration': 0.81}"
3335.723089169636,Machine_1,production,"{'temperature': 76.54, 'vibration': 0.66}"
3337.855672931689,Machine_2,production,"{'temperature': 75.35, 'vibration': 0.41}"
3341.346589627373,Machine_3,production,"{'temperature': 91.37, 'vibration': 0.49}"
3345.5925478257373,Machine_1,production,"{'temperature': 69.45, 'vibration': 0.7}"
3345.5925478257373,Machine_1,breakdown,
3345.8105239269,Machine_2,production,"{'temperature': 82.97, 'vibration': 0.54}"
3349.0692240283265,Machine_3,production,"{'temperature': 82.2, 'vibration': 0.84}"
3352.316000862043,Machine_1,repaired,
3353.1250660984592,Machine_2,production,"{'temperature': 64.35, 'vibration': 0.83}"
3357.66403903619,Machine_1,production,"{'temperature': 79.77, 'vibration': 0.69}"
3357.66403903619,Machine_1,breakdown,
3358.8486412602215,Machine_3,production,"{'temperature': 95.49, 'vibration': 0.91}"
3360.019621165261,Machine_2,production,"{'temperature': 65.87, 'vibration': 0.23}"
3363.8495629624977,Machine_3,production,"{'temperature': 83.12, 'vibration': 0.28}"
3363.932173395875,Machine_1,repaired,
3366.969534466415,Machine_2,production,"{'temperature': 96.53, 'vibration': 0.37}"
3370.4325515487644,Machine_3,production,"{'temperature': 99.3, 'vibration': 0.41}"
3370.4325515487644,Machine_3,breakdown,
3371.783555435152,Machine_1,production,"{'temperature': 99.46, 'vibration': 0.46}"
3373.4650285584034,Machine_3,repaired,
3374.143169633216,Machine_2,production,"{'temperature': 81.96, 'vibration': 0.15}"
3378.2544787494853,Machine_1,production,"{'temperature': 74.37, 'vibration': 0.88}"
3380.311143026273,Machine_3,production,"{'temperature': 88.09, 'vibration': 0.45}"
3383.246936051416,Machine_2,production,"{'temperature': 75.26, 'vibration': 0.59}"
3384.4306846018044,Machine_1,production,"{'temperature': 67.53, 'vibration': 0.45}"
3387.2250911004808,Machine_3,production,"{'temperature': 66.17, 'vibration': 1.0}"
3390.621293116195,Machine_2,production,"{'temperature': 62.87, 'vibration': 0.11}"
3392.8964783412034,Machine_3,production,"{'temperature': 77.47, 'vibration': 0.99}"
3392.8964783412034,Machine_3,breakdown,
3393.630498035438,Machine_1,production,"{'temperature': 76.63, 'vibration': 0.51}"
3398.054799800868,Machine_2,production,"{'temperature': 77.03, 'vibration': 0.26}"
3398.4654499395288,Machine_3,repaired,
3401.652645598922,Machine_1,production,"{'temperature': 74.21, 'vibration': 0.27}"
3405.715678776092,Machine_3,production,"{'temperature': 93.87, 'vibration': 0.31}"
3405.815049952773,Machine_2,production,"{'temperature': 81.85, 'vibration': 0.43}"
3409.542338102812,Machine_1,production,"{'temperature': 88.2, 'vibration': 0.2}"
3412.7698678444153,Machine_3,production,"{'temperature': 65.68, 'vibration': 0.76}"
3413.6557978412807,Machine_2,production,"{'temperature': 91.15, 'vibration': 0.52}"
3413.6557978412807,Machine_2,breakdown,
3417.994824427125,Machine_1,production,"{'temperature': 63.54, 'vibration': 0.53}"
3420.215459754499,Machine_2,repaired,
3422.688209732552,Machine_3,production,"{'temperature': 85.35, 'vibration': 0.82}"
3425.6058693464447,Machine_2,production,"{'temperature': 73.74, 'vibration': 0.8}"
3427.7968796619116,Machine_1,production,"{'temperature': 78.77, 'vibration': 0.76}"
3427.952081093256,Machine_3,production,"{'temperature': 91.93, 'vibration': 0.36}"
3427.952081093256,Machine_3,breakdown,
3433.1691848983983,Machine_2,production,"{'temperature': 89.98, 'vibration': 0.75}"
3434.6435391575033,Machine_3,repaired,
3437.599786174297,Machine_1,production,"{'temperature': 66.76, 'vibration': 0.15}"
3438.4762737141655,Machine_2,production,"{'temperature': 84.97, 'vibration': 0.36}"
3438.4762737141655,Machine_2,breakdown,
3442.0093418172733,Machine_3,production,"{'temperature': 94.06, 'vibration': 0.35}"
3443.4986581513945,Machine_2,repaired,
3446.644265072695,Machine_1,production,"{'temperature': 60.57, 'vibration': 0.2}"
3448.414201474681,Machine_3,production,"{'temperature': 66.05, 'vibration': 0.5}"
3452.787950071794,Machine_2,production,"{'temperature': 88.03, 'vibration': 0.54}"
3454.603115700049,Machine_1,production,"{'temperature': 73.71, 'vibration': 0.18}"
3454.7204644141984,Machine_3,production,"{'temperature': 66.17, 'vibration': 0.55}"
3462.0980222119324,Machine_2,production,"{'temperature': 69.52, 'vibration': 0.5}"
3463.572303359914,Machine_3,production,"{'temperature': 89.37, 'vibration': 0.41}"
3464.272824973541,Machine_1,production,"{'temperature': 64.64, 'vibration': 0.25}"
3468.15230594924,Machine_2,production,"{'temperature': 89.85, 'vibration': 0.78}"
3470.7796606233096,Machine_1,production,"{'temperature': 88.22, 'vibration': 0.53}"
3472.3497230171565,Machine_3,production,"{'temperature': 60.47, 'vibration': 0.93}"
3475.051309919994,Machine_2,production,"{'temperature': 98.47, 'vibration': 0.71}"
3475.051309919994,Machine_2,breakdown,
3480.131049302558,Machine_1,production,"{'temperature': 85.5, 'vibration': 0.96}"
3480.7421900434083,Machine_3,production,"{'temperature': 94.33, 'vibration': 0.4}"
3481.72215848424,Machine_2,repaired,
3486.2335739854516,Machine_3,production,"{'temperature': 75.65, 'vibration': 0.8}"
3489.7212593846443,Machine_1,production,"{'temperature': 83.55, 'vibration': 0.28}"
3489.993874892082,Machine_2,production,"{'temperature': 67.2, 'vibration': 0.59}"
3494.90514126425,Machine_3,production,"{'temperature': 60.48, 'vibration': 0.19}"
3498.1726510291674,Machine_1,production,"{'temperature': 68.78, 'vibration': 0.35}"
3499.152322391207,Machine_2,production,"{'temperature': 63.68, 'vibration': 0.94}"
3502.1348522809462,Machine_3,production,"{'temperature': 98.02, 'vibration': 0.67}"
3503.2911533934525,Machine_1,production,"{'temperature': 94.26, 'vibration': 0.22}"
3507.7347378298355,Machine_3,production,"{'temperature': 82.64, 'vibration': 0.97}"
3508.329618076648,Machine_2,production,"{'temperature': 70.13, 'vibration': 0.52}"
3512.7906394690885,Machine_1,production,"{'temperature': 96.91, 'vibration': 0.35}"
3516.213005998116,Machine_3,production,"{'temperature': 90.8, 'vibration': 0.39}"
3516.5235206158654,Machine_2,production,"{'temperature': 91.08, 'vibration': 0.44}"
3521.582991298317,Machine_3,production,"{'temperature': 98.22, 'vibration': 0.34}"
3521.823813855006,Machine_2,production,"{'temperature': 97.14, 'vibration': 0.65}"
3522.30759693344,Machine_1,production,"{'temperature': 65.75, 'vibration': 0.79}"
3529.0416002303436,Machine_3,production,"{'temperature': 96.5, 'vibration': 0.74}"
3529.284100327313,Machine_2,production,"{'temperature': 82.85, 'vibration': 0.33}"
3530.5242877682845,Machine_1,production,"{'temperature': 65.95, 'vibration': 0.68}"
3534.4061977472384,Machine_3,production,"{'temperature': 70.66, 'vibration': 0.73}"
3538.766662291769,Machine_2,production,"{'temperature': 80.62, 'vibration': 0.95}"
3538.847316950781,Machine_1,production,"{'temperature': 93.76, 'vibration': 0.8}"
3542.2793990058567,Machine_3,production,"{'temperature': 60.13, 'vibration': 0.96}"
3545.946950629086,Machine_2,production,"{'temperature': 82.69, 'vibration': 0.94}"
3546.547960535876,Machine_1,production,"{'temperature': 76.02, 'vibration': 0.67}"
3549.6897307140944,Machine_3,production,"{'temperature': 81.39, 'vibration': 0.96}"
3549.6897307140944,Machine_3,breakdown,
3552.0012954099902,Machine_1,production,"{'temperature': 90.66, 'vibration': 0.68}"
3554.356129307138,Machine_2,production,"{'temperature': 75.37, 'vibration': 0.27}"
3554.5282881291164,Machine_3,repaired,
3557.1979513229676,Machine_1,production,"{'temperature': 74.37, 'vibration': 0.18}"
3562.681373416361,Machine_3,production,"{'temperature': 65.6, 'vibration': 0.27}"
3563.8384327963895,Machine_2,production,"{'temperature': 79.57, 'vibration': 0.16}"
3565.8745722381072,Machine_1,production,"{'temperature': 81.36, 'vibration': 0.85}"
3570.3770871945508,Machine_2,production,"{'temperature': 61.48, 'vibration': 0.15}"
3570.646100558758,Machine_3,production,"{'temperature': 64.73, 'vibration': 0.83}"
3575.591159861818,Machine_2,production,"{'temperature': 87.12, 'vibration': 0.89}"
3575.853740378117,Machine_1,production,"{'temperature': 96.99, 'vibration': 0.13}"
3577.9379523825382,Machine_3,production,"{'temperature': 78.85, 'vibration': 0.93}"
3577.9379523825382,Machine_3,breakdown,
3583.4878884233754,Machine_2,production,"{'temperature': 65.22, 'vibration': 0.26}"
3583.4878884233754,Machine_2,breakdown,
3583.7431396272154,Machine_3,repaired,
3584.1228980120127,Machine_1,production,"{'temperature': 78.25, 'vibration': 0.25}"
3589.917928045547,Machine_2,repaired,
3590.2798263017485,Machine_3,production,"{'temperature': 79.89, 'vibration': 0.82}"
3593.2118989008322,Machine_1,production,"{'temperature': 77.05, 'vibration': 0.83}"
3595.4495840468385,Machine_2,production,"{'temperature': 72.97, 'vibration': 0.98}"
3599.302093956385,Machine_3,production,"{'temperature': 93.46, 'vibration': 0.81}"
3601.1362310567474,Machine_2,production,"{'temperature': 73.42, 'vibration': 0.21}"
3601.6038880873134,Machine_1,production,"{'temperature': 87.85, 'vibration': 0.6}"
3607.267520221589,Machine_3,production,"{'temperature': 61.63, 'vibration': 0.19}"
3608.212002677917,Machine_2,production,"{'temperature': 91.11, 'vibration': 0.11}"
3611.2322657403006,Machine_1,production,"{'temperature': 67.18, 'vibration': 0.18}"
3613.2437505706853,Machine_2,production,"{'temperature': 76.65, 'vibration': 0.83}"
3615.329727748159,Machine_3,production,"{'temperature': 68.25, 'vibration': 0.68}"
3620.66684145014,Machine_1,production,"{'temperature': 97.52, 'vibration': 0.65}"
3620.66684145014,Machine_1,breakdown,
3621.705542224873,Machine_2,production,"{'temperature': 80.0, 'vibration': 0.96}"
3622.38988437066,Machine_3,production,"{'temperature': 73.91, 'vibration': 0.1}"
3624.386843318066,Machine_1,repaired,
3627.9774234842193,Machine_3,production,"{'temperature': 63.83, 'vibration': 0.43}"
3630.618457376484,Machine_2,production,"{'temperature': 68.77, 'vibration': 0.79}"
3632.0378384227065,Machine_1,production,"{'temperature': 67.75, 'vibration': 0.82}"
3635.6760376161596,Machine_3,production,"{'temperature': 78.98, 'vibration': 0.26}"
3637.0005902961034,Machine_2,production,"{'temperature': 85.79, 'vibration': 0.36}"
3640.89161562289,Machine_3,production,"{'temperature': 92.21, 'vibration': 0.78}"
3640.89161562289,Machine_3,breakdown,
3641.880707611771,Machine_1,production,"{'temperature': 96.99, 'vibration': 0.26}"
3643.672063442215,Machine_2,production,"{'temperature': 64.64, 'vibration': 0.91}"
3646.853283162143,Machine_3,repaired,
3649.306014591893,Machine_1,production,"{'temperature': 67.95, 'vibration': 0.71}"
3651.6355967535433,Machine_2,production,"{'temperature': 73.05, 'vibration': 0.19}"
3653.483144733748,Machine_3,production,"{'temperature': 75.02, 'vibration': 0.3}"
3658.2008909866913,Machine_1,production,"{'temperature': 95.62, 'vibration': 0.23}"
3660.905183313269,Machine_3,production,"{'temperature': 75.49, 'vibration': 0.22}"
3660.9850282682814,Machine_2,production,"{'temperature': 99.02, 'vibration': 0.28}"
3665.475845349578,Machine_1,production,"{'temperature': 62.39, 'vibration': 0.22}"
3669.0652888977784,Machine_3,production,"{'temperature': 66.85, 'vibration': 0.41}"
3669.4460809158372,Machine_2,production,"{'temperature': 91.58, 'vibration': 0.67}"
3672.7687399744304,Machine_1,production,"{'temperature': 98.81, 'vibration': 0.87}"
3672.7687399744304,Machine_1,breakdown,
3675.295758336175,Machine_2,production,"{'temperature': 79.57, 'vibration': 1.0}"
3677.083468812014,Machine_3,production,"{'temperature': 71.17, 'vibration': 0.76}"
3679.1966350293005,Machine_1,repaired,
3683.316739697356,Machine_3,production,"{'temperature': 83.18, 'vibration': 0.9}"
3684.4807034673713,Machine_2,production,"{'temperature': 82.95, 'vibration': 0.1}"
3685.833114765951,Machine_1,production,"{'temperature': 78.83, 'vibration': 0.79}"
3685.833114765951,Machine_1,breakdown,
3689.061588206256,Machine_3,production,"{'temperature': 79.17, 'vibration': 0.82}"
3689.6809968664397,Machine_2,production,"{'temperature': 69.62, 'vibration': 0.6}"
3689.6809968664397,Machine_2,breakdown,
3690.957601671118,Machine_1,repaired,
3696.323795047341,Machine_3,production,"{'temperature': 65.31, 'vibration': 0.37}"
3697.7573372535294,Machine_2,repaired,
3699.616533090618,Machine_1,production,"{'temperature': 72.19, 'vibration': 0.73}"
3701.7774425720527,Machine_3,production,"{'temperature': 60.98, 'vibration': 0.51}"
3705.1562520104917,Machine_2,production,"{'temperature': 76.21, 'vibration': 0.81}"
3708.352966573669,Machine_1,production,"{'temperature': 85.34, 'vibration': 0.87}"
3708.352966573669,Machine_1,breakdown,
3711.148437762164,Machine_3,production,"{'temperature': 73.32, 'vibration': 0.13}"
3712.4777309474584,Machine_2,production,"{'temperature': 97.84, 'vibration': 0.59}"
3714.926704334772,Machine_1,repaired,
3717.4973846649928,Machine_3,production,"{'temperature': 95.23, 'vibration': 0.76}"
3717.4973846649928,Machine_3,breakdown,
3720.331499542617,Machine_1,production,"{'temperature': 86.99, 'vibration': 0.9}"
3721.416190168161,Machine_2,production,"{'temperature': 84.77, 'vibration': 0.43}"
3724.2786735841437,Machine_3,repaired,
3727.1594538373492,Machine_1,production,"{'temperature': 88.37, 'vibration': 0.28}"
3729.210142458311,Machine_2,production,"{'temperature': 64.54, 'vibration': 0.53}"
3729.61370315493,Machine_3,production,"{'temperature': 98.36, 'vibration': 0.29}"
3733.352617364139,Machine_1,production,"{'temperature': 74.11, 'vibration': 0.34}"
3735.7408892864246,Machine_3,production,"{'temperature': 62.53, 'vibration': 0.41}"
3737.110739385087,Machine_2,production,"{'temperature': 64.91, 'vibration': 0.74}"
3739.738344034108,Machine_1,production,"{'temperature': 71.69, 'vibration': 0.66}"
3743.3743022819704,Machine_3,production,"{'temperature': 92.35, 'vibration': 0.95}"
3743.3743022819704,Machine_3,breakdown,
3744.7750167113822,Machine_2,production,"{'temperature': 78.31, 'vibration': 0.17}"
3749.465170645762,Machine_1,production,"{'temperature': 98.27, 'vibration': 0.2}"
3749.941915135139,Machine_3,repaired,
3751.216880149804,Machine_2,production,"{'temperature': 95.0, 'vibration': 0.57}"
3757.423558810053,Machine_3,production,"{'temperature': 98.78, 'vibration': 0.59}"
3757.6827273595163,Machine_2,production,"{'temperature': 77.75, 'vibration': 0.68}"
3757.95058120002,Machine_1,production,"{'temperature': 94.87, 'vibration': 0.31}"
3762.99747490248,Machine_2,production,"{'temperature': 76.47, 'vibration': 0.41}"
3764.157060043963,Machine_3,production,"{'temperature': 83.73, 'vibration': 0.73}"
3766.1739413561345,Machine_1,production,"{'temperature': 72.16, 'vibration': 0.22}"
3769.6290069712595,Machine_2,production,"{'temperature': 70.4, 'vibration': 0.54}"
3771.383341562378,Machine_3,production,"{'temperature': 61.89, 'vibration': 0.42}"
3772.0326269833145,Machine_1,production,"{'temperature': 96.97, 'vibration': 0.74}"
3777.2151569250486,Machine_3,production,"{'temperature': 93.57, 'vibration': 0.72}"
3778.4777556568843,Machine_2,production,"{'temperature': 69.52, 'vibration': 0.14}"
3781.8986574295814,Machine_1,production,"{'temperature': 70.42, 'vibration': 0.27}"
3782.982580925895,Machine_3,production,"{'temperature': 72.68, 'vibration': 0.41}"
3784.110123217185,Machine_2,production,"{'temperature': 66.5, 'vibration': 0.37}"
3787.072102872852,Machine_1,production,"{'temperature': 79.98, 'vibration': 0.23}"
3790.6819139072827,Machine_3,production,"{'temperature': 60.17, 'vibration': 0.76}"
3791.1329348732975,Machine_2,production,"{'temperature': 88.22, 'vibration': 0.53}"
3793.673192527568,Machine_1,production,"{'temperature': 99.23, 'vibration': 0.62}"
3797.338317137683,Machine_3,production,"{'temperature': 96.28, 'vibration': 0.5}"
3800.8529825019596,Machine_2,production,"{'temperature': 96.01, 'vibration': 0.23}"
3801.499350102242,Machine_1,production,"{'temperature': 76.07, 'vibration': 0.86}"
3805.9965197440847,Machine_3,production,"{'temperature': 62.2, 'vibration': 0.68}"
3806.961755758757,Machine_1,production,"{'temperature': 97.43, 'vibration': 0.35}"
3806.961755758757,Machine_1,breakdown,
3807.393393505817,Machine_2,production,"{'temperature': 77.82, 'vibration': 0.7}"
3807.393393505817,Machine_2,breakdown,
3812.107239029293,Machine_3,production,"{'temperature': 80.47, 'vibration': 0.28}"
3812.115404935398,Machine_1,repaired,
3818.7491927362694,Machine_2,repaired,
3820.1326281385304,Machine_3,production,"{'temperature': 65.92, 'vibration': 0.87}"
3821.8324157559077,Machine_1,production,"{'temperature': 71.39, 'vibration': 0.42}"
3825.5545170820055,Machine_2,production,"{'temperature': 63.5, 'vibration': 0.76}"
3826.9967838934317,Machine_3,production,"{'temperature': 92.15, 'vibration': 0.36}"
3831.20392443474,Machine_1,production,"{'temperature': 76.95, 'vibration': 0.91}"
3835.517502911106,Machine_2,production,"{'temperature': 63.44, 'vibration': 0.29}"
3836.848587259442,Machine_3,production,"{'temperature': 99.47, 'vibration': 0.16}"
3839.1398247726574,Machine_1,production,"{'temperature': 63.54, 'vibration': 0.47}"
3844.855132010494,Machine_2,production,"{'temperature': 82.23, 'vibration': 0.74}"
3845.6291575271703,Machine_3,production,"{'temperature': 67.44, 'vibration': 0.44}"
3846.2123948423464,Machine_1,production,"{'temperature': 93.05, 'vibration': 0.85}"
3850.5397672100726,Machine_2,production,"{'temperature': 78.54, 'vibration': 0.12}"
3850.5397672100726,Machine_2,breakdown,
3850.8403220993646,Machine_3,production,"{'temperature': 98.24, 'vibration': 0.85}"
3854.0088001257027,Machine_1,production,"{'temperature': 95.71, 'vibration': 0.48}"
3854.590475304317,Machine_2,repaired,
3859.109386960376,Machine_3,production,"{'temperature': 64.77, 'vibration': 0.35}"
3860.8142266119103,Machine_2,production,"{'temperature': 89.82, 'vibration': 0.62}"
3862.4480160556873,Machine_1,production,"{'temperature': 85.12, 'vibration': 0.53}"
3864.443011092312,Machine_3,production,"{'temperature': 80.5, 'vibration': 0.62}"
3868.045934475719,Machine_1,production,"{'temperature': 62.34, 'vibration': 0.39}"
3870.155956202874,Machine_2,production,"{'temperature': 66.53, 'vibration': 0.35}"
3870.2572472557217,Machine_3,production,"{'temperature': 74.24, 'vibration': 0.36}"
3873.7234214451523,Machine_1,production,"{'temperature': 80.55, 'vibration': 0.79}"
3879.1959647070516,Machine_1,production,"{'temperature': 90.11, 'vibration': 0.59}"
3879.7164793088514,Machine_2,production,"{'temperature': 87.4, 'vibration': 0.37}"
3879.9388323544067,Machine_3,production,"{'temperature': 63.83, 'vibration': 0.62}"
3885.0033206736007,Machine_3,production,"{'temperature': 80.73, 'vibration': 0.44}"
3888.158212518734,Machine_2,production,"{'temperature': 96.43, 'vibration': 0.19}"
3888.330074690086,Machine_1,production,"{'temperature': 67.54, 'vibration': 0.91}"
3891.704886130025,Machine_3,production,"{'temperature': 81.03, 'vibration': 0.58}"
3894.2637800273565,Machine_2,production,"{'temperature': 64.56, 'vibration': 0.51}"
3894.2637800273565,Machine_2,breakdown,
3897.487155599416,Machine_1,production,"{'temperature': 96.94, 'vibration': 0.53}"
3900.48641984823,Machine_3,production,"{'temperature': 92.68, 'vibration': 0.9}"
3900.5391590035592,Machine_2,repaired,
3904.2999984281596,Machine_1,production,"{'temperature': 88.4, 'vibration': 0.13}"
3907.249384651702,Machine_2,production,"{'temperature': 94.27, 'vibration': 0.23}"
3909.304367577539,Machine_3,production,"{'temperature': 65.21, 'vibration': 0.17}"
3910.411787666937,Machine_1,production,"{'temperature': 63.11, 'vibration': 0.8}"
3912.8761055573723,Machine_2,production,"{'temperature': 64.31, 'vibration': 0.81}"
3915.6243723709617,Machine_1,production,"{'temperature': 64.76, 'vibration': 0.33}"
3915.6243723709617,Machine_1,breakdown,
3918.1724317427283,Machine_2,production,"{'temperature': 90.18, 'vibration': 0.8}"
3918.2245161927694,Machine_3,production,"{'temperature': 96.05, 'vibration': 0.27}"
3921.2947180650945,Machine_1,repaired,
3923.6784127579667,Machine_3,production,"{'temperature': 97.67, 'vibration': 0.95}"
3924.1994376754915,Machine_2,production,"{'temperature': 80.03, 'vibration': 0.76}"
3929.4811994380966,Machine_3,production,"{'temperature': 63.96, 'vibration': 0.62}"
3929.4811994380966,Machine_3,breakdown,
3930.5240256773573,Machine_1,production,"{'temperature': 67.66, 'vibration': 0.35}"
3932.0506144614797,Machine_2,production,"{'temperature': 98.94, 'vibration': 0.19}"
3933.349191741343,Machine_3,repaired,
3938.209658122437,Machine_1,production,"{'temperature': 74.66, 'vibration': 0.63}"
3939.5715908205525,Machine_2,production,"{'temperature': 67.23, 'vibration': 0.42}"
3941.8879721949475,Machine_3,production,"{'temperature': 69.1, 'vibration': 0.2}"
3945.6429608229655,Machine_2,production,"{'temperature': 64.41, 'vibration': 0.22}"
3947.506049207319,Machine_3,production,"{'temperature': 82.29, 'vibration': 0.14}"
3947.9983968018505,Machine_1,production,"{'temperature': 71.34, 'vibration': 0.64}"
3953.0846622421327,Machine_3,production,"{'temperature': 77.76, 'vibration': 0.6}"
3954.1666153989195,Machine_2,production,"{'temperature': 67.55, 'vibration': 0.16}"
3957.8792920380256,Machine_1,production,"{'temperature': 87.17, 'vibration': 0.26}"
3961.544999383302,Machine_2,production,"{'temperature': 64.21, 'vibration': 0.49}"
3962.36149057691,Machine_3,production,"{'temperature': 65.73, 'vibration': 0.46}"
3965.33753390575,Machine_1,production,"{'temperature': 97.01, 'vibration': 0.98}"
3965.33753390575,Machine_1,breakdown,
3966.9700289337657,Machine_2,production,"{'temperature': 73.55, 'vibration': 0.64}"
3967.8701013597356,Machine_3,production,"{'temperature': 93.52, 'vibration': 0.75}"
3972.23836388252,Machine_1,repaired,
3972.583839772259,Machine_2,production,"{'temperature': 70.92, 'vibration': 0.81}"
